ATTR1,ATTR2,ATTR3,ATTR4,ATTR5,ATTR6,ATTR7,ATTR8,ATTR9,ATTR10
890.29,851.64,780.62,539.33,133.0,636.7,909.14,255.44,812.81,100.38
791.66,358.06,384.28,934.25,453.22,742.45,305.59,291.32,453.71,0.7
866.43,902.45,85.26,670.56,911.29,852.03,904.98,906.05,463.68,127.45
128.08,285.22,547.69,923.55,539.05,328.58,215.13,511.1,760.34,21.03
671.98,15.81,825.58,388.87,680.64,341.0,474.21,569.65,591.88,806.3
586.49,273.04,111.9,610.97,842.14,974.1,898.86,271.59,279.49,85.24
818.26,111.26,531.35,407.59,657.48,397.57,620.43,462.45,72.09,431.74
105.05,618.11,177.28,995.17,824.89,288.49,340.92,809.89,732.22,263.61
682.27,552.75,253.03,143.03,345.19,618.38,869.31,441.46,754.78,992.29
441.29,985.12,375.26,962.12,753.39,188.73,336.43,124.33,419.49,639.1
556.81,273.34,406.85,153.06,910.96,730.61,177.39,253.74,837.83,965.55
242.19,392.4,907.23,179.14,749.34,704.36,613.35,819.33,865.55,352.87
489.92,630.08,655.44,666.63,534.75,466.72,213.83,178.42,278.19,130.77
514.51,131.49,792.26,714.16,775.21,611.4,732.97,716.57,555.1,143.04
97.82,213.6,794.23,830.25,975.79,912.31,870.56,255.93,787.42,753.08
927.99,438.05,395.47,149.9,158.87,731.84,116.97,194.56,565.25,242.89
641.83,151.36,895.27,509.03,360.17,518.47,897.11,920.11,502.77,149.89
972.69,472.16,473.8,48.09,42.12,454.68,496.11,106.76,952.06,874.55
171.24,842.86,129.44,183.72,976.9,546.12,31.18,804.42,52.87,743.78
521.88,395.43,887.82,244.93,591.27,275.04,599.87,219.17,89.26,78.74
914.54,168.41,518.55,331.46,827.66,341.71,291.77,713.14,84.64,929.0
340.37,486.08,512.62,26.12,343.69,905.46,667.25,50.63,305.39,820.12
143.08,956.9,209.25,659.45,235.68,790.37,259.13,473.15,296.62,237.83
131.19,404.98,535.08,472.73,132.65,776.76,681.83,633.47,11.27,164.92
752.01,668.78,518.48,624.38,167.37,355.87,532.09,130.27,911.37,485.1
534.66,836.86,924.79,875.81,800.81,134.62,787.23,624.07,816.18,341.1
895.2,743.68,490.58,35.45,357.1,231.44,411.52,502.89,453.69,181.27
367.62,706.73,681.01,283.5,809.8,137.21,117.67,830.68,281.04,811.74
9.43,600.31,148.45,818.32,588.97,697.15,456.22,223.05,935.44,390.72
304.5,890.66,269.48,46.72,776.95,80.57,949.18,837.72,217.7,611.69
187.57,52.82,651.41,542.81,218.29,775.06,903.99,5.3,576.89,693.23
468.77,77.76,533.68,52.89,32.73,272.28,188.09,935.31,51.64,418.99
105.72,32.37,410.02,384.43,140.35,919.89,642.63,545.01,870.21,865.96
279.6,970.46,238.62,149.91,235.16,951.39,914.42,269.74,841.02,164.3
738.54,604.9,812.63,614.99,454.69,383.19,772.14,513.46,979.17,88.91
262.56,838.85,21.67,729.18,34.31,582.38,326.2,74.77,203.97,711.86
780.72,498.53,117.17,818.43,848.07,698.54,192.13,328.71,85.38,135.22
997.03,540.38,171.66,975.55,638.8,555.33,165.86,531.08,136.35,588.85
218.8,61.16,557.55,192.61,314.22,144.48,258.16,551.25,199.69,610.06
377.59,108.13,890.29,547.1,520.97,220.47,819.69,464.62,636.34,254.42
97.26,350.06,167.37,212.85,51.59,755.59,404.59,886.08,475.21,896.27
409.15,76.95,795.84,374.18,863.95,390.06,749.15,2.98,202.55,67.21
830.97,796.52,414.18,824.81,788.05,459.88,550.07,989.93,144.82,137.86
404.46,372.09,400.79,645.91,420.23,360.66,994.73,220.23,761.99,379.34
403.53,939.42,835.28,76.67,916.14,396.8,520.84,908.44,103.68,793.75
38.68,755.75,109.05,113.59,678.61,823.64,790.79,454.46,328.26,390.79
926.89,700.95,523.59,782.59,790.8,3.43,591.1,835.31,209.93,952.27
471.71,696.21,158.26,808.38,381.93,644.45,91.53,809.55,104.44,133.31
722.08,195.48,834.06,866.35,912.78,415.34,261.89,662.09,347.76,359.91
653.52,178.97,586.03,944.96,774.91,274.15,254.61,281.78,166.41,0.65
877.51,317.29,971.54,313.45,487.81,278.08,658.1,532.3,654.8,214.3
998.58,81.23,504.77,625.63,668.95,646.97,23.12,663.54,837.95,602.37
450.35,62.83,335.73,98.92,752.84,59.58,691.64,615.92,291.15,46.98
144.2,490.04,243.86,993.77,554.91,617.63,698.3,418.59,23.23,768.73
449.4,657.4,869.62,473.82,9.71,251.28,448.06,599.36,736.75,679.52
566.95,57.67,612.95,553.48,3.89,642.79,373.4,26.06,516.51,218.98
148.44,101.67,377.63,933.13,911.97,935.79,676.65,837.76,533.01,62.01
728.13,494.78,144.41,446.38,66.47,875.35,872.71,316.07,213.54,301.44
253.73,396.1,368.56,914.64,996.71,55.86,581.78,909.17,91.76,25.87
517.57,723.5,897.26,227.44,997.62,98.29,368.43,579.07,798.34,677.38
738.78,586.81,724.32,604.52,606.62,170.56,61.97,431.27,125.29,485.94
496.66,183.24,654.54,623.52,860.66,857.02,909.78,307.5,55.83,828.19
383.36,56.11,587.41,323.46,448.05,555.11,743.61,472.96,680.79,408.82
309.66,933.42,554.03,403.69,761.18,756.08,610.6,479.64,342.79,475.92
691.69,429.57,49.04,577.58,324.18,822.72,471.46,438.49,637.18,414.4
345.35,200.55,465.92,396.75,910.25,640.08,986.44,468.28,715.74,426.04
395.31,707.7,295.21,779.93,802.47,104.16,728.51,441.33,477.78,290.0
341.42,907.46,272.89,678.34,229.21,816.27,542.79,609.54,997.45,516.17
868.05,986.75,231.19,271.66,165.24,367.65,55.34,405.01,255.93,658.12
228.63,287.88,518.4,192.23,847.32,770.54,29.75,862.41,715.16,480.0
290.52,790.18,904.77,628.77,263.86,149.91,849.74,450.86,386.88,508.52
486.18,131.81,414.08,715.63,183.65,7.02,619.13,533.57,604.2,713.93
424.8,124.12,518.88,755.92,974.85,200.14,734.07,416.73,155.83,30.62
970.88,400.68,456.1,648.26,736.16,294.6,519.58,909.04,371.25,834.78
379.9,362.95,742.6,275.25,105.56,455.41,815.91,930.53,13.72,746.5
139.95,558.64,12.32,1.67,562.69,985.56,463.13,564.52,1.05,975.91
326.68,853.63,640.59,10.8,512.79,737.43,266.82,693.73,550.25,807.05
640.42,436.71,228.7,579.59,342.81,269.37,329.85,962.31,507.44,477.13
432.7,307.18,579.95,558.73,270.5,607.3,661.17,251.4,786.85,555.33
566.6,348.11,466.16,129.77,849.01,627.43,835.06,830.93,264.25,627.01
724.92,156.14,447.58,963.59,919.81,677.41,530.35,766.32,435.47,502.96
105.5,61.69,377.46,385.93,475.78,813.5,345.17,857.53,348.51,787.29
241.85,314.24,942.36,652.61,471.62,389.42,882.21,178.32,447.71,328.41
520.52,169.09,946.03,468.32,704.15,854.57,200.0,424.93,534.58,300.95
142.16,933.94,242.41,804.59,567.71,688.14,870.62,90.32,717.39,370.05
302.74,14.01,887.5,452.51,983.97,536.72,72.49,617.57,625.08,797.04
114.52,5.67,718.95,749.92,243.1,926.06,322.98,92.81,81.25,21.42
526.51,476.84,143.57,362.17,909.96,334.59,540.61,793.65,789.38,908.18
373.75,153.16,105.56,544.81,140.57,984.69,229.41,718.04,519.39,880.76
908.48,929.54,647.09,373.98,66.06,632.05,622.99,995.95,260.48,563.4
971.25,444.73,96.92,210.46,822.55,730.71,373.94,449.83,653.2,510.47
671.12,767.66,449.02,517.82,298.05,954.26,535.96,769.93,511.31,654.52
945.63,422.74,568.02,95.11,141.41,98.99,113.31,697.13,500.37,304.59
488.31,109.84,275.81,143.28,959.16,821.8,836.43,214.97,371.59,285.52
888.85,572.54,812.25,329.16,100.47,963.56,967.25,179.91,412.98,831.68
7.9,482.62,42.97,840.21,86.99,298.49,368.97,619.95,259.92,340.6
382.59,238.59,330.62,1.33,953.72,870.69,557.18,425.03,475.55,493.54
736.84,581.55,353.7,212.2,485.25,998.84,161.29,854.51,904.73,748.48
542.28,639.45,119.89,409.03,881.7,356.73,30.93,173.2,463.89,928.48
664.81,314.01,553.98,598.3,454.52,32.41,814.82,884.28,995.77,955.66
590.88,540.06,304.79,537.49,76.16,83.7,620.58,745.24,364.53,655.25
853.11,310.53,493.64,243.97,171.89,276.4,687.24,714.6,726.68,361.39
965.9,543.7,377.78,682.59,153.63,564.76,298.36,937.66,307.33,339.49
221.91,0.42,193.55,263.04,669.81,75.24,840.05,300.98,591.48,867.35
505.95,787.06,730.36,810.97,126.81,696.57,504.72,209.73,312.59,290.73
884.42,721.31,225.55,639.37,917.2,227.89,178.96,715.31,16.58,30.69
48.38,879.47,852.82,600.36,333.64,417.89,207.77,670.95,690.81,843.64
321.06,613.0,626.51,397.37,649.25,614.68,658.52,334.56,478.54,427.79
971.64,283.3,201.67,765.08,8.66,243.53,118.72,186.88,746.81,732.12
783.51,800.8,576.62,303.78,127.74,745.85,463.78,603.75,888.57,417.33
67.44,90.98,537.7,397.16,741.56,435.42,587.96,33.46,470.13,733.46
280.27,287.69,525.03,786.37,681.93,655.75,616.18,706.27,596.1,523.08
88.39,68.33,648.52,627.26,84.1,973.33,439.79,990.59,42.55,259.97
681.41,335.06,435.42,17.88,264.31,844.29,389.97,270.7,369.76,43.03
479.79,466.65,994.09,301.28,349.25,201.28,575.35,376.74,875.17,244.18
466.96,353.74,408.03,894.25,137.36,815.57,727.15,444.69,365.58,416.94
761.14,123.3,294.27,839.12,146.9,312.89,135.12,125.14,875.41,268.26
119.95,524.8,825.95,597.87,331.53,54.68,907.02,676.26,899.91,851.11
285.32,919.37,360.61,760.03,55.94,721.87,238.26,144.61,664.61,24.21
989.93,527.58,890.07,520.18,960.12,851.61,266.89,909.91,382.15,200.45
655.65,206.86,175.11,64.42,789.92,51.41,52.45,47.03,663.24,204.83
193.32,737.48,433.85,489.05,509.71,361.52,539.68,97.76,895.71,274.1
583.85,557.78,905.29,993.6,367.6,125.67,799.3,617.61,589.59,124.67
937.84,350.47,995.81,942.66,319.49,251.39,478.75,237.39,778.07,238.38
656.73,544.19,869.0,373.39,770.03,971.76,34.26,857.65,592.22,332.61
305.42,809.52,802.6,726.74,16.49,42.1,339.75,617.29,897.75,350.4
567.6,368.03,795.11,737.31,935.84,238.57,860.52,350.94,338.42,583.97
102.07,745.53,570.48,47.4,23.13,406.43,43.41,137.11,466.49,914.08
533.75,583.55,746.13,378.73,900.48,857.99,124.71,999.74,699.74,21.45
891.94,816.23,225.02,302.28,389.67,148.4,458.99,743.06,552.4,713.13
358.07,331.55,472.92,681.91,337.76,1.08,187.79,410.67,7.64,139.17
703.73,409.25,244.65,611.12,50.28,170.15,28.06,435.33,593.86,964.79
452.08,981.9,809.91,206.85,193.8,861.2,731.59,559.92,483.64,786.25
396.95,103.75,122.0,899.19,220.26,75.17,145.25,498.52,512.58,423.66
619.73,127.15,229.37,183.77,731.44,566.96,132.43,211.71,24.62,852.07
899.6,788.11,209.32,254.12,324.53,390.75,297.07,275.22,585.52,719.5
86.44,612.2,156.29,715.46,463.88,587.98,609.54,574.33,66.98,210.47
158.45,444.65,20.89,409.85,437.22,671.66,757.12,293.39,481.87,957.89
451.79,995.52,71.18,570.58,978.03,922.1,967.51,785.17,893.87,399.07
303.06,712.83,41.24,938.54,858.49,242.03,87.11,186.43,797.42,132.59
713.07,464.63,654.17,471.38,372.86,470.58,323.02,772.94,434.34,183.22
592.07,171.85,931.74,600.55,50.59,692.13,224.9,202.14,495.62,897.34
912.44,522.21,40.84,862.68,935.02,128.44,272.65,578.25,677.7,948.42
17.38,176.78,719.76,421.03,32.72,122.51,305.27,15.72,413.12,749.37
146.72,775.84,31.34,898.16,482.15,952.58,543.51,523.13,277.85,24.78
839.21,652.79,860.32,487.06,630.81,962.3,300.18,914.0,726.92,298.74
986.58,312.56,580.47,182.51,180.13,112.92,212.68,876.19,464.92,232.74
913.05,681.76,345.39,176.48,968.03,901.39,870.24,968.48,923.61,941.03
546.47,16.69,107.13,297.43,295.47,2.18,761.49,84.43,489.91,354.7
331.88,360.24,575.87,356.97,807.84,37.23,401.31,869.9,236.12,719.04
387.65,180.06,152.9,571.45,809.46,121.97,734.0,381.97,142.99,493.0
66.91,760.31,539.4,316.96,264.88,420.9,109.43,463.34,389.73,612.59
330.65,509.39,574.59,197.55,450.68,68.74,931.68,496.65,608.05,435.96
308.79,765.86,988.15,605.28,942.75,441.45,348.55,525.1,330.75,703.98
862.15,246.34,920.84,341.13,153.59,353.18,90.26,929.65,211.48,992.08
127.61,477.12,375.13,301.13,928.11,59.71,407.65,701.29,301.39,703.84
108.77,794.08,361.03,546.5,511.89,208.3,288.93,607.45,847.19,552.95
268.79,659.8,917.35,417.77,997.87,15.81,763.11,983.27,854.73,264.6
27.88,64.78,625.23,45.23,191.09,948.37,731.9,760.61,90.39,458.28
288.25,203.03,978.69,865.97,749.78,231.23,849.83,757.29,55.63,350.53
850.59,365.02,303.85,615.72,608.51,631.87,138.36,428.75,906.98,695.7
465.06,476.95,489.23,951.91,770.48,593.93,990.06,754.88,426.77,366.92
775.22,364.06,614.48,810.8,221.15,462.78,427.34,66.55,842.23,897.8
10.96,471.95,897.35,254.85,420.57,773.77,455.11,244.62,221.13,621.42
671.01,682.34,756.49,828.43,316.31,725.56,286.96,691.25,976.81,617.56
82.45,960.54,792.4,266.54,158.16,738.52,720.66,71.47,967.61,391.94
571.22,20.46,332.75,884.55,827.84,883.0,299.18,395.94,777.06,605.22
870.82,501.93,833.3,332.66,778.69,224.72,11.83,2.44,771.67,469.27
609.03,227.22,472.21,820.0,328.49,250.58,502.67,784.01,787.78,336.51
797.9,21.28,333.4,850.62,585.57,278.2,839.75,133.78,967.06,154.88
554.78,742.57,830.06,940.48,415.8,869.73,842.36,725.19,657.24,669.13
310.45,262.45,131.65,16.9,199.99,662.8,409.72,49.62,161.75,661.73
43.64,25.94,80.15,403.16,940.57,894.7,75.11,940.53,881.3,70.91
608.87,599.73,257.13,281.83,638.3,381.27,835.51,996.21,719.26,793.39
343.77,850.08,325.48,218.2,329.43,893.97,889.44,829.2,226.13,565.17
53.01,949.99,252.73,647.95,182.18,482.3,480.83,586.76,260.9,266.0
749.49,666.54,171.86,540.58,770.5,808.17,103.12,809.43,687.85,717.52
60.03,982.39,941.41,241.96,959.16,613.87,728.04,637.45,599.68,224.32
340.76,260.75,329.17,816.6,956.61,413.09,124.82,941.72,783.27,677.67
188.11,913.22,585.35,246.08,188.3,446.28,728.62,705.08,674.96,679.84
335.77,675.8,642.65,829.42,593.65,972.18,736.45,894.54,493.13,83.4
169.01,418.02,571.04,276.16,10.09,87.34,815.41,426.18,4.23,791.57
76.91,669.55,618.35,176.08,498.97,473.71,19.64,713.66,765.24,969.47
770.29,60.38,809.71,470.33,795.35,273.71,520.64,77.37,162.96,151.02
307.77,461.92,766.08,232.79,97.19,270.07,856.41,823.18,34.38,699.03
130.93,142.6,398.81,499.01,540.52,495.1,516.14,878.45,112.66,544.85
383.51,513.92,999.95,588.17,254.58,191.96,543.4,728.71,29.38,981.4
62.89,869.29,712.65,171.65,990.29,615.54,780.6,125.47,562.41,363.14
984.45,950.59,827.9,876.22,938.59,995.27,58.47,2.61,768.29,39.31
160.24,144.05,227.53,182.4,197.78,631.46,12.02,963.67,851.04,127.38
202.45,624.83,627.18,613.13,84.57,364.35,275.61,617.52,125.96,966.13
789.11,266.18,132.02,478.57,593.4,690.14,37.55,690.49,525.63,943.55
750.01,548.71,306.5,683.34,684.8,741.99,267.83,253.84,367.06,990.08
676.46,535.51,94.52,910.75,770.69,207.71,635.63,580.13,90.65,2.75
888.29,394.31,529.32,874.28,924.96,264.91,936.52,772.5,487.27,943.8
820.23,327.11,451.25,790.51,295.34,365.44,892.58,283.75,374.18,890.26
675.24,322.94,684.37,618.11,884.83,868.52,354.58,587.53,101.54,111.79
11.81,360.0,581.41,768.63,118.99,569.04,326.22,956.09,180.6,553.32
35.57,36.23,462.27,480.85,29.11,125.92,53.02,177.93,180.23,558.35
738.93,306.33,169.43,666.49,160.75,726.21,168.63,318.73,34.38,544.81
122.05,779.72,237.66,714.97,354.39,518.35,863.34,24.58,812.97,554.89
523.66,89.8,25.51,21.7,780.39,218.09,864.82,236.28,992.1,973.31
371.24,156.35,310.81,608.87,688.29,223.14,819.38,713.26,37.97,367.98
926.85,27.08,752.68,802.88,230.12,215.72,666.73,243.82,510.83,150.74
527.09,739.16,229.41,634.83,284.48,516.5,403.19,112.08,350.37,277.64
215.83,153.09,455.81,545.34,301.58,69.79,54.59,685.26,237.58,235.5
929.76,268.99,765.67,557.83,605.24,804.58,663.77,191.55,705.51,655.74
34.98,987.51,764.85,515.69,38.33,811.18,606.86,292.5,133.57,243.78
625.41,256.16,857.77,524.72,303.22,135.85,520.93,207.95,140.08,231.53
787.36,353.71,744.21,980.51,806.46,746.02,575.08,790.31,562.38,644.24
610.98,656.6,889.91,220.43,824.04,465.34,472.45,238.0,957.96,873.23
543.8,364.88,329.99,580.27,684.08,346.58,954.11,70.6,838.52,268.51
438.54,801.46,872.29,956.13,869.39,898.92,638.64,271.86,84.02,912.27
513.53,4.37,35.53,684.95,330.2,768.4,750.85,856.1,921.47,506.84
738.71,408.87,706.08,277.87,916.29,279.84,267.01,973.76,524.14,967.56
512.76,761.64,406.49,574.5,102.08,896.44,593.45,168.31,103.63,877.19
539.78,333.6,517.44,406.74,584.45,830.15,74.6,739.33,108.1,838.06
633.66,627.55,247.47,6.64,215.27,421.58,607.51,916.37,351.7,67.85
541.04,275.9,103.82,419.66,843.52,959.9,854.4,754.03,144.35,776.01
889.85,891.33,623.35,126.27,371.76,368.35,119.37,560.28,54.92,215.67
289.65,399.09,413.03,26.42,393.15,376.34,921.99,553.26,303.5,897.14
794.26,857.5,802.64,721.03,551.1,1.67,473.53,182.46,453.36,605.8
238.28,439.81,215.72,246.3,118.21,186.27,646.61,998.37,43.44,417.09
344.39,601.69,524.64,85.2,18.51,459.15,742.51,426.03,15.39,971.8
377.08,125.94,942.86,580.85,957.72,739.99,954.51,64.58,612.76,114.81
924.31,922.86,40.76,41.88,217.49,562.83,767.33,391.21,268.6,608.08
543.42,549.25,100.24,496.94,657.49,613.16,638.01,776.09,218.91,622.35
914.69,231.12,245.32,912.78,892.43,438.63,783.36,505.24,672.76,303.26
860.34,979.71,868.99,538.55,323.64,987.79,375.13,143.41,776.87,295.79
340.92,8.94,938.09,558.76,598.92,693.17,653.09,477.01,154.88,135.27
372.01,772.55,892.27,591.93,857.24,246.42,416.23,247.64,880.19,721.15
798.01,626.03,798.8,591.77,305.9,535.35,46.41,67.48,736.39,293.19
472.49,473.18,822.03,875.36,68.77,120.57,704.51,212.96,927.12,129.38
932.02,234.13,792.68,847.51,27.2,929.1,501.91,85.9,788.88,166.86
385.95,518.0,580.48,5.0,292.14,796.72,345.67,873.16,80.25,928.87
936.68,188.88,206.98,823.71,2.27,481.29,115.3,721.46,230.39,288.47
385.22,712.23,356.03,447.22,640.41,984.98,447.69,110.12,692.93,849.13
790.9,19.99,517.18,920.02,564.18,782.98,224.58,98.83,599.04,895.07
878.36,444.17,765.56,980.2,743.38,124.46,420.17,71.05,409.08,843.62
604.05,635.78,503.25,568.19,970.97,569.35,896.77,936.93,3.49,122.29
202.27,22.88,55.42,969.74,636.87,141.49,837.74,895.53,25.79,802.21
295.17,663.74,258.41,264.52,63.73,867.82,84.82,448.69,629.21,26.64
18.21,842.9,648.53,13.09,715.35,381.1,468.15,594.45,913.78,237.84
507.16,485.45,608.97,36.38,361.74,141.16,202.18,890.86,97.19,794.19
791.75,24.96,837.9,849.87,910.34,795.84,787.31,85.9,182.46,285.67
869.08,548.09,933.58,918.42,136.92,39.05,676.75,341.62,129.39,254.89
984.23,379.45,502.33,20.75,79.86,990.24,113.62,571.0,256.6,477.19
114.97,287.04,912.16,893.6,699.11,965.24,495.4,703.14,110.64,315.35
867.8,106.77,451.06,729.17,391.77,138.5,288.8,894.08,200.64,773.29
685.62,812.0,109.87,981.2,877.13,128.08,171.39,128.48,703.59,210.25
678.64,388.66,793.26,830.19,516.31,193.04,836.94,93.58,795.86,374.89
464.45,329.98,290.02,636.09,576.68,143.94,744.87,673.5,789.69,659.07
646.19,871.03,321.91,724.38,806.0,867.89,171.16,34.08,365.65,127.95
699.38,202.61,520.78,938.79,976.72,198.95,724.72,706.83,177.85,839.89
383.47,134.63,147.63,49.33,562.61,569.64,35.63,865.4,700.87,126.38
13.59,91.2,756.67,352.52,535.49,91.87,115.16,702.67,556.17,242.16
985.3,832.28,908.17,856.2,371.07,540.97,417.86,778.23,758.29,468.33
358.26,378.54,461.9,54.2,647.82,640.92,998.24,61.07,639.08,207.05
702.99,670.95,428.76,587.45,939.45,745.34,546.72,679.94,480.49,960.91
400.18,485.45,32.76,912.26,168.94,866.16,867.25,778.05,40.25,838.42
13.3,764.95,372.37,661.94,787.79,9.26,34.41,812.17,611.71,176.84
234.69,111.72,358.86,971.28,810.71,916.15,392.31,502.51,141.89,374.5
834.74,820.38,633.38,191.21,347.42,1.72,566.49,339.06,637.67,183.05
510.74,638.38,729.2,544.96,702.26,821.77,367.04,469.53,881.0,150.95
629.61,264.34,5.02,45.12,821.36,549.52,396.4,819.19,665.71,509.91
879.62,16.65,538.87,244.61,556.17,836.25,300.81,199.26,257.0,155.84
139.0,514.67,714.77,108.86,594.95,579.32,996.76,78.49,256.09,363.01
558.36,510.2,659.07,582.16,598.03,232.04,69.1,56.41,463.69,679.66
225.79,281.89,46.14,196.65,455.5,124.2,4.56,601.53,940.63,897.13
36.73,259.03,640.86,470.21,841.16,421.62,86.74,633.06,877.95,904.2
236.26,932.08,307.04,544.49,815.13,675.76,276.68,350.69,167.08,554.34
582.17,600.68,686.52,666.22,316.15,553.47,107.25,618.73,672.1,929.9
71.66,867.93,201.54,496.6,13.09,960.2,641.62,389.75,752.58,419.02
131.75,539.71,594.5,639.17,575.0,872.4,398.03,956.86,872.77,486.44
309.23,951.77,867.72,82.13,377.3,374.1,350.14,566.46,581.04,684.74
276.97,640.24,10.95,574.75,616.16,166.8,395.8,150.0,144.32,701.94
678.8,256.0,798.12,394.23,636.45,508.04,658.09,427.44,373.54,379.01
187.51,895.08,217.52,676.59,715.32,721.81,405.65,25.74,893.2,180.87
581.99,561.91,511.21,696.81,981.31,717.24,261.17,568.09,152.65,996.96
87.73,653.54,802.25,553.83,997.47,669.79,839.58,479.62,362.34,538.65
291.07,202.5,152.78,982.1,416.62,838.72,968.6,291.26,247.51,790.61
351.03,661.13,685.07,807.67,256.33,223.66,130.89,994.24,263.46,377.43
800.49,246.83,667.22,602.19,236.91,872.35,719.51,935.12,866.97,659.36
592.81,16.46,865.59,564.26,775.69,700.35,883.02,822.9,906.66,662.65
721.02,336.59,13.55,672.48,551.83,299.27,213.37,907.32,240.39,15.4
679.62,311.84,541.89,695.55,380.89,965.61,306.52,319.22,671.44,528.4
571.9,708.6,349.87,13.54,472.36,218.1,236.72,319.72,560.3,545.42
50.81,802.23,339.73,635.27,369.48,814.7,311.82,942.35,502.01,881.07
152.62,694.8,590.13,35.72,876.13,428.59,242.38,514.82,943.94,967.52
193.44,89.9,421.64,577.85,824.75,614.34,866.15,65.2,854.32,832.74
830.66,459.42,113.93,102.13,128.28,273.34,855.85,981.14,522.65,377.49
904.39,21.95,274.31,162.09,746.48,453.01,151.45,493.38,870.21,913.14
344.97,25.08,444.56,431.23,202.03,300.01,674.46,2.01,162.22,298.37
587.09,909.67,281.39,229.24,687.29,375.79,940.21,525.59,655.73,233.22
941.35,385.03,303.98,177.25,146.66,925.48,341.52,531.14,711.93,647.6
587.0,691.1,126.79,694.33,871.24,193.89,304.69,241.7,848.42,951.21
148.08,235.1,218.59,806.37,293.62,717.56,27.81,142.46,756.49,401.27
899.03,760.17,626.02,621.34,791.23,229.36,712.68,173.8,357.45,533.66
625.28,288.18,545.82,950.28,162.83,738.01,498.94,81.68,4.75,204.95
608.68,641.1,917.85,638.42,941.76,583.8,852.57,55.44,308.55,607.02
354.26,965.81,557.53,516.29,847.52,452.69,790.01,871.49,790.96,283.64
925.57,499.06,328.95,907.26,732.55,241.45,576.89,341.86,228.91,793.15
473.01,8.32,757.86,922.43,968.24,97.87,871.08,381.36,520.75,25.17
306.43,894.83,256.64,311.71,177.67,520.64,474.2,981.22,307.26,440.27
552.16,588.92,363.96,732.4,270.9,521.66,629.24,372.05,393.03,215.97
458.8,687.0,880.28,688.0,978.82,348.48,425.87,724.55,481.73,286.21
