ATTR1,ATTR2,ATTR3,ATTR4,ATTR5,ATTR6,ATTR7,ATTR8,ATTR9,ATTR10,ATTR11,ATTR12,ATTR13,ATTR14,ATTR15,ATTR16,ATTR17,ATTR18,ATTR19,ATTR20,ATTR21,ATTR22,ATTR23,ATTR24,ATTR25,ATTR26,ATTR27,ATTR28,ATTR29,ATTR30,ATTR31,ATTR32,ATTR33,ATTR34,ATTR35,ATTR36,ATTR37,ATTR38,ATTR39,ATTR40,ATTR41,ATTR42,ATTR43,ATTR44,ATTR45,ATTR46,ATTR47,ATTR48,ATTR49,ATTR50
77.17,54.4,343.56,626.61,617.63,982.6,845.61,234.64,100.47,9.15,682.66,425.92,72.35,77.38,194.59,187.22,252.58,258.64,940.45,983.93,10.93,792.25,482.23,485.36,399.39,870.53,500.76,136.06,921.31,239.92,883.93,85.52,368.53,236.74,13.85,15.91,634.43,62.5,490.66,363.21,676.07,309.38,798.9,222.92,391.63,672.23,748.16,391.01,11.98,219.19
634.66,492.72,861.06,716.86,868.33,833.86,295.06,832.87,640.48,27.51,543.21,443.82,928.28,518.8,930.04,585.73,137.0,434.79,506.85,169.15,373.09,294.08,185.74,677.03,775.65,778.61,712.62,908.21,91.33,917.03,16.97,573.73,870.22,775.17,361.35,754.64,89.03,502.81,738.48,301.86,864.07,665.65,378.22,409.63,43.28,968.7,420.54,536.12,140.73,631.77
923.78,487.13,91.09,518.64,646.67,685.91,357.94,901.44,446.37,580.96,385.68,822.1,346.81,893.25,893.6,952.02,465.02,474.78,919.8,428.58,645.99,850.54,861.04,606.97,446.91,108.81,901.63,18.84,592.58,261.88,263.86,558.53,492.56,952.88,42.81,612.71,95.94,592.51,506.87,716.64,578.34,890.75,899.93,979.55,559.31,88.36,123.18,223.71,80.05,119.36
385.5,607.01,303.17,630.64,483.51,357.8,379.3,497.62,442.64,790.3,187.66,723.38,568.65,789.26,828.06,625.88,597.69,925.75,976.67,909.38,115.92,349.86,950.89,994.81,519.22,871.47,403.58,978.39,813.03,833.97,477.85,364.75,143.64,426.64,108.16,976.92,33.41,29.31,999.42,468.33,597.22,258.94,75.07,76.6,5.44,827.62,689.01,770.66,126.02,6.45
866.89,520.1,281.4,526.96,859.05,140.37,272.89,602.54,364.05,981.7,71.94,606.31,332.71,772.11,251.61,695.43,36.73,202.76,567.31,414.01,340.05,405.46,51.31,621.13,287.2,829.78,66.57,305.08,763.99,216.11,920.82,63.73,104.33,923.49,386.8,56.01,223.94,120.23,183.3,674.04,677.32,203.41,503.15,378.81,703.54,657.72,605.64,816.85,190.01,146.29
972.87,71.46,533.52,170.62,950.44,509.5,186.76,430.33,634.62,171.61,501.54,726.14,165.63,820.66,248.99,704.21,856.5,870.97,765.94,829.71,808.28,396.65,837.87,897.11,640.45,446.15,886.84,363.85,627.86,37.39,798.8,256.19,377.72,470.95,725.18,908.05,872.69,575.87,193.59,559.47,583.2,606.51,291.05,587.51,643.31,415.04,423.05,321.93,893.93,445.46
819.76,669.26,659.66,633.54,926.11,98.89,673.49,245.87,249.13,198.28,688.95,272.69,407.0,896.03,482.26,459.44,592.29,278.91,842.69,785.64,326.73,4.07,50.08,980.72,351.96,423.86,477.11,153.34,150.8,927.74,621.3,822.01,970.47,677.26,949.6,803.58,748.08,392.69,196.45,248.99,925.86,43.17,317.52,350.87,462.6,326.56,110.07,999.88,313.47,136.44
732.16,388.85,206.83,825.55,716.99,184.07,327.83,183.22,233.87,451.1,932.25,964.01,739.16,866.64,527.61,944.2,470.87,394.93,297.44,470.91,538.49,127.37,383.15,402.1,608.65,409.87,193.03,324.82,9.43,110.12,834.91,553.69,781.31,871.17,842.2,994.39,913.0,512.05,299.23,918.7,619.34,537.09,368.52,234.47,985.3,917.2,766.54,462.97,736.45,15.05
910.24,515.41,776.1,227.5,410.66,961.3,107.42,15.85,323.55,447.76,891.84,921.31,707.16,492.12,659.11,649.4,589.44,858.54,546.07,414.42,734.73,800.7,184.68,274.54,593.23,842.28,938.18,652.91,553.39,871.9,409.94,141.21,50.73,422.22,500.19,143.63,662.18,394.96,34.23,303.07,285.42,91.17,752.97,653.35,7.36,171.24,367.01,526.67,489.81,655.32
120.69,922.32,826.41,670.32,666.22,4.41,984.87,385.98,296.96,932.12,857.03,932.46,437.69,60.39,815.14,35.5,895.38,509.22,933.56,557.44,665.16,130.43,407.72,759.86,601.62,279.49,902.15,834.91,109.8,792.46,996.96,633.05,230.44,270.98,918.24,793.93,111.22,301.45,893.51,712.7,203.89,220.54,1.48,888.66,706.15,720.6,728.46,541.21,979.58,641.04
260.82,351.62,490.19,847.96,196.77,204.79,823.82,545.03,732.17,981.79,238.13,277.86,67.62,683.02,526.84,330.93,664.51,216.46,234.53,876.11,477.95,648.14,636.89,704.94,965.21,459.51,396.83,513.25,859.64,508.39,116.44,789.96,531.43,115.54,4.8,711.49,858.46,447.69,624.88,174.51,197.41,289.28,646.74,527.29,748.92,921.97,613.51,301.88,264.92,672.25
200.15,710.34,21.46,827.28,520.14,759.91,243.99,153.84,280.5,25.03,161.31,897.64,853.15,933.47,889.47,871.26,865.49,757.86,346.18,882.08,36.16,941.12,761.98,778.47,675.27,68.56,23.85,18.22,561.13,816.93,258.61,397.91,129.65,461.78,767.44,904.82,190.1,929.42,29.99,120.81,86.44,453.58,180.19,162.69,721.26,497.23,335.61,182.71,591.39,461.93
429.79,18.28,537.81,972.05,472.59,94.06,958.54,409.19,779.21,367.46,662.7,111.89,895.56,813.34,530.51,70.37,410.79,473.57,288.54,979.33,655.04,949.41,205.61,710.8,53.96,144.99,799.77,3.77,125.11,459.67,352.69,808.17,524.71,145.89,250.25,581.02,785.96,177.33,379.76,608.36,351.97,91.73,378.61,850.86,770.81,389.75,350.75,595.34,920.86,354.01
58.3,135.48,516.22,445.65,987.13,474.66,485.1,691.04,701.73,388.5,863.64,964.36,53.56,578.76,513.45,511.03,964.77,504.87,996.38,792.17,922.48,83.58,432.79,471.35,996.87,997.68,778.29,496.71,993.99,626.04,361.67,398.14,208.11,612.33,391.53,47.71,947.29,242.96,643.21,726.32,960.29,69.4,860.92,301.95,624.63,668.17,93.8,780.27,780.82,367.09
839.19,346.31,962.34,235.51,325.95,0.12,394.1,821.91,527.89,971.01,99.74,812.95,204.18,494.07,523.65,545.7,469.99,625.88,877.35,409.23,315.39,525.65,697.22,903.15,400.52,711.29,722.89,404.26,716.06,253.01,847.7,479.75,575.77,308.14,465.72,390.09,317.64,840.81,29.29,458.94,28.18,519.76,335.2,17.52,924.1,982.64,998.35,232.5,13.32,421.88
254.84,23.41,277.83,100.81,500.71,219.38,228.06,109.03,945.02,623.24,247.85,122.07,589.63,680.86,882.48,591.07,944.03,345.97,431.7,741.89,969.01,23.16,941.26,898.62,904.27,587.72,799.5,219.58,217.15,872.52,296.92,487.51,551.72,62.85,947.07,848.97,113.2,695.65,874.14,783.23,826.57,736.74,410.03,267.79,838.87,86.36,145.82,760.51,406.65,143.74
662.74,490.54,865.7,267.8,292.87,41.77,413.79,214.68,768.7,480.04,286.26,294.77,865.44,194.88,783.8,179.98,488.8,273.61,146.42,84.53,493.76,195.49,393.47,172.72,483.59,35.62,789.91,805.3,633.16,21.28,966.82,755.9,391.48,239.23,493.37,671.96,310.55,147.36,826.23,906.52,245.58,628.08,469.88,690.78,991.36,131.4,94.11,483.07,250.69,250.0
823.19,238.06,388.24,299.87,999.74,780.87,248.25,213.48,6.77,636.76,226.66,773.66,876.56,544.54,157.05,205.52,501.92,758.59,602.99,272.61,728.32,670.25,248.25,883.53,954.46,314.46,634.83,303.06,888.85,331.81,260.28,231.68,220.66,892.84,285.36,536.68,496.2,999.13,551.08,656.56,13.81,858.44,982.0,89.63,167.84,623.94,852.3,932.46,458.92,463.11
229.63,781.18,411.76,771.94,812.08,103.21,750.32,284.22,261.23,578.64,0.94,616.97,240.97,12.21,951.84,817.87,803.26,765.67,546.91,652.37,122.58,204.34,586.09,101.29,145.11,386.02,573.52,858.77,366.28,433.55,901.41,595.54,583.46,38.64,868.93,511.53,96.41,928.03,540.82,119.42,862.2,760.79,677.21,829.16,292.72,158.23,138.43,616.38,398.01,489.67
144.1,563.29,1.54,261.55,768.38,426.85,540.68,715.39,757.53,3.38,480.23,129.09,59.06,997.52,209.94,237.93,967.59,540.4,972.16,737.29,705.09,460.13,991.95,962.65,147.05,289.25,489.89,72.36,282.64,715.02,729.48,818.78,302.61,749.83,912.39,869.27,556.29,662.09,789.51,635.97,706.17,79.64,972.63,533.02,322.53,87.58,52.57,432.45,46.96,168.94
360.75,899.7,310.07,512.06,713.97,28.62,346.6,819.12,245.55,682.24,156.07,443.26,977.74,884.37,719.43,585.27,306.14,951.23,795.43,636.95,452.59,785.83,305.84,366.01,162.28,758.04,212.36,281.0,965.18,790.41,247.9,402.51,83.87,553.99,890.17,691.68,563.55,193.95,852.61,912.19,588.46,110.4,415.16,376.18,68.03,754.55,904.87,6.27,898.49,474.0
564.75,329.56,704.22,146.95,778.47,194.71,731.29,625.51,879.25,426.6,441.65,846.83,574.13,993.16,549.9,70.93,700.18,111.72,978.73,463.77,281.2,872.94,54.72,819.88,87.12,851.47,725.78,613.17,78.78,35.39,793.29,407.88,467.25,246.59,5.28,601.83,479.4,842.07,637.8,746.14,657.32,392.48,618.23,511.81,311.97,752.73,539.84,832.09,301.74,445.34
290.43,681.19,509.79,938.26,283.26,307.79,881.3,447.67,154.6,19.7,999.67,286.95,654.35,333.06,631.47,789.01,701.15,154.79,47.72,863.08,93.7,321.63,545.47,88.57,918.4,160.6,115.18,393.62,463.56,824.18,562.04,13.23,518.09,458.04,500.33,917.52,37.64,749.56,526.0,522.31,898.9,120.63,475.61,569.84,614.0,13.35,830.36,37.91,817.37,875.4
266.91,160.11,429.31,896.27,707.76,523.73,934.49,670.89,427.25,33.79,213.93,833.7,433.07,694.9,741.64,213.82,533.07,243.18,601.23,375.99,991.11,56.15,43.44,56.27,559.46,12.23,786.9,249.92,744.82,874.24,414.43,197.64,227.73,194.03,228.68,601.42,530.47,834.86,219.71,328.18,702.72,205.48,476.98,638.05,800.49,217.9,273.97,67.83,693.47,46.34
667.51,963.95,274.66,301.93,304.44,37.68,199.01,929.95,437.39,927.46,651.84,607.69,107.95,545.96,881.13,567.65,630.76,889.09,903.64,193.58,634.52,96.91,505.16,821.72,119.5,122.71,470.83,518.96,731.69,161.04,419.84,51.69,206.95,983.46,936.21,84.73,71.75,828.48,373.77,307.95,512.52,654.17,351.89,688.4,44.93,249.49,929.88,299.32,721.07,641.06
610.68,281.56,416.2,212.18,755.48,471.82,847.89,575.84,821.04,769.98,363.52,816.89,89.12,798.76,987.18,370.6,729.13,604.3,972.51,476.24,476.05,405.68,245.0,40.79,748.96,601.88,319.6,745.6,17.71,606.05,483.25,11.1,687.69,818.6,311.55,335.89,290.98,504.19,944.25,683.88,991.47,614.01,598.57,22.66,812.55,806.05,960.15,285.01,984.39,987.9
126.78,9.05,704.35,887.01,794.15,178.23,862.36,296.11,882.2,953.71,250.16,878.58,581.5,886.51,98.38,173.72,988.8,854.7,633.36,452.08,848.98,604.74,48.97,710.14,598.54,635.6,435.72,295.38,701.62,297.52,634.15,401.73,201.4,558.82,766.85,247.93,512.17,608.45,99.86,969.31,966.19,549.47,386.11,522.75,942.16,396.34,740.4,627.63,303.64,262.77
28.13,174.94,754.46,704.75,422.01,78.27,905.15,601.35,274.22,466.48,184.36,623.61,702.17,17.4,9.26,402.46,49.97,870.87,954.61,790.87,512.51,210.7,972.24,322.17,167.93,922.61,911.16,681.71,305.23,3.56,512.07,894.01,788.81,176.84,653.39,118.17,675.66,843.21,251.59,350.7,970.99,912.66,271.99,169.16,383.66,689.19,624.62,714.75,388.64,239.04
627.13,171.42,359.82,384.96,920.44,182.68,696.67,837.74,374.52,609.87,909.7,432.75,32.7,141.26,482.4,365.87,615.65,727.47,558.14,35.81,859.02,32.49,240.87,87.85,96.65,117.94,334.0,353.74,321.52,534.03,177.09,245.29,599.55,367.71,646.54,555.1,181.64,776.66,254.65,49.57,316.26,187.62,805.31,620.94,835.13,204.17,775.68,653.04,847.75,460.24
94.26,539.21,186.22,30.94,580.98,185.91,272.32,792.04,212.76,690.27,88.13,126.91,359.75,248.9,3.04,613.63,156.84,773.17,139.4,860.34,872.98,897.82,254.51,488.3,434.44,860.88,204.5,773.7,276.88,228.81,439.13,77.3,86.18,229.32,3.04,436.07,632.09,491.61,567.13,820.12,432.07,202.34,915.32,213.39,971.7,171.9,302.08,30.16,898.76,406.22
856.44,511.15,820.47,990.24,576.47,395.01,129.41,10.77,752.28,91.27,499.23,561.59,907.68,623.32,429.25,991.66,557.42,404.67,166.49,516.15,889.53,216.1,584.77,445.19,840.85,717.85,962.32,980.18,748.7,116.44,574.17,510.13,976.7,320.63,171.0,913.07,829.29,288.16,289.44,534.73,915.12,148.41,496.31,872.31,746.99,348.44,301.49,282.73,530.76,360.45
355.27,880.06,138.92,957.58,68.86,103.72,880.84,733.0,24.18,568.48,733.16,559.13,518.29,220.85,582.79,999.55,597.9,664.19,108.37,212.45,476.7,828.19,805.92,10.46,915.88,357.24,197.86,983.98,775.08,750.06,289.11,569.71,706.2,756.4,700.1,708.34,685.6,217.73,50.06,130.25,984.42,186.36,56.71,102.82,509.09,694.79,579.41,192.45,108.97,282.08
584.3,254.5,96.95,938.04,683.27,642.88,662.19,867.98,318.73,149.88,15.3,637.77,604.76,149.83,51.87,336.26,761.57,848.54,736.82,176.24,844.65,408.25,358.57,833.78,644.19,782.46,788.0,493.24,445.68,949.44,592.87,127.55,301.66,146.55,714.45,449.8,722.51,145.14,612.99,598.0,525.85,856.71,951.8,0.47,504.52,988.36,313.84,396.65,309.46,731.7
352.24,883.2,602.98,447.14,25.02,731.21,520.18,490.81,332.14,951.22,169.28,820.03,985.07,736.26,791.1,996.86,798.97,549.94,388.68,175.63,867.44,785.76,670.05,367.39,942.0,260.75,516.78,847.69,402.93,65.0,487.89,274.99,571.7,183.85,506.62,121.71,143.29,76.74,753.34,428.34,218.43,971.43,202.05,753.38,878.1,291.94,39.96,726.07,352.69,575.66
815.73,456.26,733.1,41.56,518.12,475.8,762.53,342.87,859.62,654.6,581.06,924.81,865.01,864.61,230.48,21.52,773.81,856.3,345.66,856.86,60.38,489.75,136.33,308.56,14.72,90.82,203.24,547.63,277.61,611.98,455.71,518.21,124.69,894.53,872.44,929.98,12.58,433.0,822.26,543.19,109.59,81.85,905.93,806.14,632.73,133.41,204.65,522.63,131.48,195.23
687.6,27.78,82.61,100.68,784.26,395.33,830.67,953.57,250.09,874.19,219.15,250.76,379.51,218.76,419.1,887.67,555.91,510.74,387.53,171.42,167.52,423.8,103.69,899.3,475.44,213.62,423.28,995.15,559.53,61.6,548.41,312.86,179.85,852.04,851.22,159.14,86.37,386.16,283.52,840.38,417.45,287.69,855.25,424.56,159.89,457.56,187.28,72.58,428.55,32.5
970.94,576.09,284.0,625.89,324.33,967.67,674.83,498.94,454.07,765.14,146.52,712.95,821.18,734.81,577.77,176.8,431.46,299.44,83.49,135.24,711.57,998.91,735.42,466.93,324.02,351.23,181.62,440.2,10.47,276.29,375.35,94.65,940.6,45.28,490.12,592.59,457.31,491.39,81.22,156.43,529.04,176.72,344.48,829.32,16.29,907.25,583.7,654.99,138.02,916.95
296.95,139.55,451.41,415.23,74.52,33.46,363.79,373.75,365.59,809.02,652.87,845.59,222.65,66.08,613.46,310.65,942.65,109.98,581.53,321.12,887.12,434.68,673.26,403.31,742.62,893.9,925.81,457.8,599.12,81.58,565.78,69.9,11.84,148.93,247.2,833.58,940.58,149.83,506.87,426.7,703.32,58.54,41.56,864.66,476.39,429.93,915.51,48.57,842.22,808.62
104.9,744.45,801.69,847.81,918.49,441.83,213.44,27.17,815.48,353.22,99.43,264.33,279.92,649.72,705.31,699.47,215.29,898.57,970.27,890.67,888.15,921.03,330.02,525.18,525.09,950.71,263.21,152.12,943.76,880.3,545.44,708.91,490.1,270.82,851.65,786.91,948.33,891.35,704.64,165.19,181.12,948.37,698.62,897.43,314.03,637.41,535.35,605.94,819.93,905.68
123.33,765.59,554.82,529.55,147.77,169.32,89.81,891.77,515.62,931.21,877.25,809.53,60.69,503.56,896.7,241.98,374.7,279.01,154.46,73.19,428.3,935.62,61.86,729.41,280.59,895.12,388.81,318.32,664.27,237.89,692.73,240.79,765.21,82.92,592.12,508.71,770.81,475.0,300.1,32.03,544.96,292.32,445.13,358.55,639.2,610.75,12.96,125.64,448.2,395.54
783.61,373.47,866.64,704.65,678.51,751.16,565.04,257.42,159.87,626.05,27.04,330.53,553.11,562.3,492.62,433.4,975.29,898.7,72.4,684.93,226.64,675.16,427.48,562.76,776.58,376.21,329.97,972.63,929.51,382.68,464.23,423.31,557.16,32.15,972.8,975.59,979.65,185.73,61.77,574.63,723.15,178.66,498.62,848.06,618.85,312.34,989.29,51.73,267.19,442.28
444.35,402.22,720.44,2.29,500.0,684.02,184.12,0.59,688.53,450.66,979.96,551.09,20.93,24.88,529.38,232.89,912.75,475.83,515.1,117.6,793.68,831.22,658.96,672.21,363.26,503.02,161.11,623.1,271.52,877.96,748.57,502.17,77.12,987.47,48.62,265.2,457.01,131.87,50.28,980.16,308.94,7.43,28.12,731.47,442.08,260.08,918.82,77.38,730.21,157.33
107.61,493.05,685.92,251.1,935.58,57.07,840.67,823.24,770.48,711.21,964.8,142.95,201.24,178.76,651.97,258.79,77.03,606.49,562.06,775.76,165.78,962.28,925.09,348.1,298.5,114.85,923.19,298.81,158.35,242.31,662.7,457.37,950.03,808.19,506.68,933.34,975.77,30.57,708.9,634.3,96.48,377.26,684.63,822.94,449.66,182.17,51.99,595.27,395.73,921.83
43.86,214.2,629.56,641.67,988.87,368.95,186.2,245.52,869.08,217.86,385.61,182.31,95.61,739.46,360.55,517.35,420.09,168.55,822.76,894.39,943.84,368.58,40.41,328.59,616.76,971.87,927.55,832.59,547.85,828.66,117.57,927.4,146.59,144.07,205.68,39.29,251.49,958.77,65.2,476.18,581.86,886.81,438.78,112.21,196.01,616.66,484.46,426.69,28.57,204.42
409.87,380.22,912.03,494.44,292.0,261.81,822.67,71.85,528.84,901.67,730.93,181.33,109.2,699.76,924.5,527.83,124.38,901.82,899.67,357.01,34.47,81.78,831.23,683.81,943.4,659.73,64.86,695.78,494.22,92.55,801.76,981.21,339.31,458.54,997.62,868.31,501.89,675.08,868.18,974.56,377.59,908.21,641.4,771.4,535.03,73.3,970.16,353.0,763.79,784.33
484.17,74.58,86.38,494.21,463.2,599.87,942.53,956.58,985.54,394.69,930.33,744.38,666.12,833.47,47.07,720.45,861.89,831.02,995.65,213.7,808.74,279.69,671.93,42.04,556.77,840.41,693.95,87.65,479.46,191.4,914.52,12.84,356.09,389.22,364.62,307.69,133.99,726.34,349.85,764.57,603.13,422.6,426.33,566.7,168.23,47.74,486.58,929.64,807.59,654.52
470.05,789.68,794.86,601.65,704.97,386.75,299.99,170.1,750.18,533.64,623.58,73.25,326.49,804.1,142.45,185.66,142.36,340.68,279.85,622.59,820.93,977.47,203.48,73.91,879.69,116.62,410.72,335.38,946.63,534.53,836.66,880.71,60.17,179.32,852.94,517.07,686.58,102.45,765.13,497.96,312.09,977.82,728.07,49.56,628.52,698.92,812.02,836.65,546.92,386.67
809.88,425.5,629.88,704.09,261.82,88.86,667.24,892.46,178.7,520.44,852.79,656.85,406.4,620.16,29.15,360.66,980.38,264.07,648.68,912.89,975.56,269.28,202.27,826.71,523.8,233.79,910.61,118.61,881.4,268.59,692.84,548.45,146.05,282.98,649.61,391.6,598.27,994.94,792.77,850.42,422.6,167.29,902.36,481.41,879.9,820.98,704.73,208.19,719.85,446.65
108.84,54.22,141.94,331.06,223.01,296.27,6.86,742.5,492.06,93.01,508.28,268.63,507.72,696.54,718.14,735.88,344.05,449.83,111.4,754.57,448.91,174.36,449.82,197.95,318.11,574.11,665.45,623.71,817.57,507.79,853.23,691.61,885.32,679.66,735.51,177.24,500.2,94.0,366.69,356.12,196.46,508.27,990.88,515.11,442.93,84.47,544.21,440.0,321.86,353.24
510.83,780.48,474.69,931.54,117.27,21.22,878.27,726.79,249.49,258.38,666.65,977.58,580.69,213.3,995.13,915.67,647.53,212.6,403.98,31.03,294.71,706.8,286.36,753.53,562.94,849.35,759.77,6.56,611.5,718.22,696.08,314.76,266.79,356.98,76.66,249.79,255.86,97.19,652.79,880.55,15.51,77.49,233.91,619.97,542.26,800.19,559.45,248.37,513.27,841.89
784.02,38.09,434.91,188.56,430.63,67.01,271.19,813.86,170.74,951.87,104.72,229.27,293.38,695.64,786.49,902.24,170.97,292.87,617.99,461.15,401.85,704.7,8.39,934.86,340.32,792.28,697.45,382.69,260.8,551.84,937.83,536.86,724.03,425.51,301.47,418.76,256.83,714.58,209.72,535.06,727.67,927.21,699.27,995.08,780.5,233.35,398.78,929.95,566.85,529.11
205.52,65.55,604.24,160.22,914.81,987.08,359.16,687.32,165.06,862.65,284.01,945.78,560.86,841.52,25.85,738.16,503.29,684.23,290.54,138.06,495.75,658.64,805.7,167.04,613.59,99.23,462.88,936.26,266.24,835.37,850.4,818.97,259.42,303.91,199.13,349.57,561.19,814.24,39.01,816.31,482.48,520.17,392.7,886.51,17.1,56.92,801.0,585.65,571.7,372.11
851.02,265.32,169.1,998.14,593.08,98.61,429.17,386.98,975.82,414.98,636.17,6.06,395.34,574.51,14.3,662.63,251.15,566.07,367.51,393.56,11.06,587.27,984.06,84.04,990.5,656.34,342.97,193.18,738.44,919.99,261.81,140.5,462.82,218.38,338.38,995.39,69.0,737.1,762.63,842.8,617.99,160.85,717.86,375.86,645.49,639.89,636.47,315.54,112.14,224.88
264.55,406.84,654.47,839.75,248.53,918.88,613.43,823.88,434.6,33.33,207.85,273.37,475.47,937.91,514.94,519.8,424.45,260.86,205.93,875.18,709.94,690.54,931.78,302.45,239.34,817.24,803.24,753.05,922.47,369.46,346.52,771.56,459.89,278.54,358.07,719.62,522.13,881.11,246.98,262.51,931.02,966.18,950.64,703.72,217.98,767.46,157.06,202.73,667.98,611.8
419.35,973.32,827.19,378.36,506.56,432.77,80.64,340.69,91.23,283.8,362.58,549.27,922.1,773.44,894.49,907.91,638.98,641.69,140.08,532.61,264.83,744.32,688.9,769.04,275.32,175.96,280.93,267.92,701.53,954.63,628.53,918.71,743.35,129.82,158.5,505.77,582.5,755.48,354.78,790.49,896.37,864.72,462.71,923.82,350.21,955.84,955.78,435.2,768.2,397.34
336.45,627.02,915.23,846.2,728.41,148.84,923.94,388.17,866.19,61.18,783.22,311.88,235.06,263.05,904.63,833.54,749.44,681.91,920.61,518.2,48.1,523.29,450.07,939.87,69.63,456.78,175.25,721.47,593.31,529.38,11.91,672.29,336.76,870.15,1.41,389.05,709.73,61.49,80.97,354.52,614.32,290.55,406.84,723.98,652.21,511.71,369.32,158.83,738.3,338.6
408.93,363.22,630.83,188.95,577.66,358.41,341.45,223.77,886.75,166.36,356.25,156.95,932.81,192.82,342.47,49.84,263.14,832.54,614.68,232.92,468.38,722.01,422.09,994.96,189.42,479.79,427.25,6.39,694.08,941.81,505.7,103.71,484.57,499.65,592.84,556.69,877.28,440.66,787.86,779.24,779.4,665.75,433.76,315.01,170.73,260.37,895.76,342.81,349.38,870.71
448.99,770.47,985.97,900.99,626.56,20.37,303.12,703.03,584.4,676.88,905.65,595.08,637.55,805.88,669.67,70.32,198.79,327.3,451.63,804.23,102.58,856.63,128.16,854.21,289.32,934.86,696.69,713.91,440.69,292.09,163.83,711.25,485.92,439.1,241.72,40.32,84.4,843.83,54.01,597.61,568.31,418.32,378.51,123.66,885.81,594.18,568.49,815.76,78.79,152.01
339.82,200.78,856.35,237.21,177.06,152.16,754.83,933.89,458.54,57.97,188.89,132.65,261.47,558.87,81.61,680.27,6.61,490.92,799.45,554.11,424.87,665.89,761.44,154.69,667.84,918.69,738.23,968.92,256.44,455.27,132.37,721.66,85.93,339.41,319.3,13.09,305.89,768.49,994.33,180.57,56.92,602.08,416.61,808.64,977.71,141.22,733.16,532.78,691.16,584.16
970.04,696.5,722.87,364.72,592.0,182.27,747.21,302.22,248.37,226.87,803.44,657.67,626.14,181.26,207.31,295.06,264.27,417.48,392.45,119.83,417.45,850.68,940.67,575.86,236.21,137.04,852.88,691.59,696.02,408.07,84.21,155.11,185.63,910.23,537.91,765.49,494.84,629.75,639.2,496.46,812.77,28.88,908.85,121.17,52.23,495.56,329.26,237.76,17.66,909.55
93.1,477.86,894.6,462.31,498.37,539.23,789.31,510.74,273.33,779.71,983.83,963.32,667.65,48.25,640.38,442.46,93.41,183.37,430.84,407.16,931.29,139.83,662.1,463.23,508.27,25.08,303.1,476.99,707.53,749.17,153.08,307.16,97.74,198.91,795.43,522.57,262.01,256.27,716.51,946.1,290.94,581.71,877.27,344.56,434.69,859.52,92.47,885.46,327.7,351.33
28.99,822.75,699.83,828.2,370.2,527.77,978.86,661.53,555.51,683.17,422.04,238.12,93.07,770.67,473.88,260.08,219.86,308.34,807.27,419.58,457.43,633.82,498.35,368.83,278.44,228.69,540.81,711.9,892.98,853.44,856.45,783.9,382.29,874.66,330.23,352.15,784.63,218.48,13.56,30.85,902.48,940.06,184.54,643.12,822.61,648.78,668.09,657.83,491.94,493.61
47.09,537.58,801.38,264.3,540.98,276.19,831.91,293.93,414.99,507.12,671.81,243.01,337.31,395.84,333.49,240.27,935.35,139.61,437.68,882.89,880.92,349.52,891.61,685.99,121.82,453.61,718.2,910.08,658.46,875.55,740.13,884.05,509.93,836.85,250.77,441.48,94.37,685.56,338.95,185.08,352.4,38.5,359.22,111.11,347.07,672.06,477.28,306.71,253.03,433.3
6.48,576.39,180.85,107.96,901.67,780.72,583.95,863.75,355.0,524.84,33.22,58.1,991.81,336.18,389.76,234.24,423.89,195.46,208.1,205.81,675.78,882.59,946.35,238.4,176.87,81.88,463.33,851.7,740.72,663.68,618.79,54.81,109.98,885.05,275.33,122.05,669.84,324.61,614.29,998.98,828.23,617.38,399.52,240.32,784.2,744.21,934.92,457.11,746.68,155.69
360.08,354.75,850.72,89.52,393.1,480.31,161.57,735.87,653.11,866.77,685.58,133.85,581.02,131.59,502.74,282.95,601.78,492.25,602.03,202.48,63.78,214.49,851.89,202.19,325.39,132.26,128.18,292.17,272.6,593.55,902.0,119.36,574.23,701.42,668.54,876.56,711.7,170.37,723.46,589.77,619.88,921.1,799.91,485.33,742.02,454.72,179.06,189.04,648.83,692.05
